indicator_id,region_id,date,value
ZALL,761876,2011-05-31,218245.775167638
Z5BR,275276,2011-09-30,108345.0
Z2BR,62034,2011-10-31,392877.279730484
Z5BR,99534,2011-02-28,626941.505309295
Z2BR,40224,2011-03-31,146545.0
Z5BR,41598,2011-08-31,383682.0
Z3BR,82196,2011-02-28,200138.645007778
ZSFH,90524,2011-08-31,61692.0860047191
ZALL,816147,2011-01-31,179317.401510437
ZSFH,20860,2011-06-30,109647.0
Z3BR,89325,2011-07-31,63927.0
ZABT,32849,2011-03-31,40742.0
Z5BR,39526,2011-03-31,100815.0
Z5BR,394523,2011-10-31,142427.012292733
ZSFH,15862,2011-06-30,88102.0
Z4BR,45121,2011-11-30,182080.38816379
ZSFH,805319,2011-04-30,185144.583163947
ZSFH,416045,2011-10-31,60930.5529481589
ZSFH,71293,2011-07-31,100874.446049254
Z1BR,395040,2011-05-31,53403.0
Z4BR,45977,2011-08-31,240165.725323831
ZABT,205478,2011-03-31,36253.0
Z4BR,71438,2011-08-31,104408.0
ZATT,395164,2011-01-31,477463.495129402
Z4BR,81800,2011-07-31,140310.0
Z3BR,49215,2011-04-30,107855.0
ZALL,276004,2011-03-31,292572.0
ZALL,84544,2011-11-30,227354.5259969
ZATT,3164,2011-10-31,234308.682055559
ZCON,87873,2011-11-30,87462.0
ZABT,21721,2011-08-31,53748.0
ZSFH,104028,2011-11-30,38057.233672974
Z1BR,231942,2011-04-30,102033.0
ZALL,24100,2011-07-31,146601.0
Z4BR,416852,2011-09-30,474847.344771282
Z5BR,764301,2011-04-30,505170.0
Z3BR,80702,2011-01-31,64890.0
ZALL,275321,2011-09-30,36424.8879577745
ZSFH,19817,2011-08-31,49015.0
ZALL,416739,2011-04-30,192188.0
Z3BR,79061,2011-02-28,15504.814624267
Z3BR,251437,2011-07-31,367630.759185862
ZALL,47725,2011-08-31,61758.0
Z5BR,762873,2011-06-30,220630.0
Z3BR,71375,2011-09-30,145719.0
Z3BR,62974,2011-10-31,90908.5939942886
Z4BR,33758,2011-08-31,168876.278732239
ZALL,826906,2011-02-28,197747.049060945
ZATT,19403,2011-11-30,71034.0
ZALL,85798,2011-08-31,48561.0
ZSFH,69664,2011-05-31,95580.0403346244
ZATT,14541,2011-08-31,266004.123271366
ZSFH,98529,2011-12-31,91630.0
ZSFH,81526,2011-08-31,104176.0
ZCON,58880,2011-12-31,86034.0292795047
ZABT,22624,2011-12-31,58202.0607418824
Z4BR,29181,2011-05-31,256506.0
Z5BR,761740,2011-05-31,223312.8073703
Z2BR,7759,2011-04-30,161881.338772055
ZSFH,68205,2011-09-30,153244.432255896
Z2BR,117027,2011-06-30,154400.971559713
ZATT,171699,2011-09-30,115682.0
Z3BR,89604,2011-12-31,57044.0
ZATT,12846,2011-11-30,116727.0
Z1BR,47379,2011-01-31,93611.0
ZABT,29732,2011-09-30,49422.4471496709
ZSFH,269063,2011-09-30,80587.8070213522
ZALL,19674,2011-05-31,427280.559431899
Z1BR,2444,2011-03-31,229980.36898442
Z2BR,84843,2011-07-31,72925.0
ZALL,39659,2011-08-31,110963.0
Z5BR,214630,2011-01-31,181873.0
Z4BR,268193,2011-06-30,568136.0
ZSFH,2650,2011-08-31,111775.843031093
ZALL,19029,2011-04-30,106709.214521397
ZSFH,24188,2011-12-31,243874.0
ZSFH,276040,2011-05-31,237749.813994028
Z5BR,222773,2011-06-30,1009436.22706911
Z4BR,396662,2011-12-31,227009.384272203
ZATT,23585,2011-02-28,266376.0
Z5BR,82066,2011-08-31,440640.0
ZSFH,275222,2011-09-30,242546.479215469
ZALL,59069,2011-08-31,101073.229939667
Z1BR,82927,2011-02-28,114329.0
Z4BR,186744,2011-02-28,204833.795200613
ZALL,25873,2011-09-30,82928.973238796
Z4BR,275827,2011-01-31,406660.265192274
Z3BR,92047,2011-11-30,152314.960386292
Z5BR,115240,2011-05-31,182771.0
ZSFH,47828,2011-01-31,79489.8873732484
Z3BR,99791,2011-05-31,143509.263322135
Z2BR,151824,2011-05-31,136363.360622995
Z2BR,82673,2011-08-31,39106.0
Z2BR,63481,2011-01-31,94709.1684173719
Z4BR,78648,2011-03-31,73509.0
Z4BR,342677,2011-04-30,139854.0
Z5BR,96015,2011-05-31,1095568.90765869
Z3BR,1585,2011-10-31,126623.16198706
ZSFH,65335,2011-07-31,250919.433511613
Z4BR,698717,2011-07-31,1617983.39846171
Z4BR,275725,2011-08-31,269094.795680522
ZSFH,415967,2011-05-31,76429.8251478091
ZALL,71378,2011-12-31,166367.24964825
Z3BR,67983,2011-06-30,160634.217089922
ZABT,5894,2011-03-31,253774.009462129
ZALL,117724,2011-05-31,116394.7098718
Z3BR,35295,2011-01-31,199574.207910189
Z4BR,35893,2011-12-31,138722.0
ZSFH,827203,2011-01-31,535108.805714101
Z2BR,74136,2011-11-30,90481.5743996666
Z2BR,39639,2011-07-31,63510.0
ZSFH,422902,2011-08-31,146269.0
Z5BR,78784,2011-10-31,62576.0
ZABT,30431,2011-02-28,103067.036320559
ZALL,68557,2011-12-31,119977.979703391
ZALL,343276,2011-04-30,93128.8462235409
Z5BR,761838,2011-06-30,121034.0
ZALL,80812,2011-08-31,91089.0
Z4BR,43689,2011-04-30,378742.684503064
Z3BR,53570,2011-08-31,223441.830513575
ZSFH,90942,2011-04-30,240182.43217765
Z5BR,87220,2011-10-31,237013.0
Z4BR,94247,2011-09-30,182423.0
ZCON,342709,2011-11-30,124894.0
ZALL,73493,2011-10-31,125168.475518489
ZALL,274713,2011-03-31,72280.3835444856
ZATT,395146,2011-03-31,262656.385127254
Z3BR,65117,2011-10-31,175074.195590762
Z4BR,59674,2011-09-30,67358.0
Z4BR,8081,2011-04-30,361648.863440043
Z2BR,99564,2011-10-31,422890.251786178
Z3BR,100121,2011-02-28,213682.531743114
Z3BR,422816,2011-07-31,121980.0
ZALL,342778,2011-07-31,165587.676516475
ZABT,58,2011-02-28,133485.810997918
ZCON,27422,2011-08-31,206712.0
ZALL,763438,2011-07-31,81612.7910304637
ZCON,274511,2011-10-31,84726.0
Z2BR,65198,2011-08-31,66147.0
ZCON,62150,2011-09-30,407843.0
ZABT,42676,2011-09-30,36347.5228720031
Z3BR,5182,2011-03-31,39043.0
Z4BR,276166,2011-08-31,427157.57080693
Z2BR,33839,2011-04-30,285967.006372905
ZALL,26172,2011-12-31,95735.5308350538
Z3BR,33539,2011-08-31,152596.0
ZALL,81984,2011-03-31,104496.0
ZALL,55457,2011-07-31,118095.759638295
ZSFH,5767,2011-01-31,56559.0
Z1BR,81429,2011-01-31,130004.0
ZSFH,81202,2011-11-30,146936.279057216
Z3BR,43975,2011-01-31,112715.0
Z1BR,12500,2011-06-30,105255.0
ZABT,12037,2011-03-31,64724.5376999802
Z1BR,99075,2011-07-31,135312.0
ZCON,65131,2011-10-31,138495.288919544
ZALL,72001,2011-07-31,79720.3135970875
ZSFH,49973,2011-07-31,63946.0
ZSFH,24079,2011-09-30,246563.6047418
ZALL,394919,2011-11-30,110516.952285947
ZALL,762560,2011-06-30,66108.5215115291
Z4BR,84707,2011-10-31,53319.0
ZSFH,30404,2011-09-30,143150.692673716
ZALL,809208,2011-01-31,217604.739523823
Z2BR,50118,2011-09-30,33168.0
Z5BR,259161,2011-02-28,300625.0
ZALL,32151,2011-07-31,140809.77360822
ZSFH,26266,2011-02-28,124486.180779857
Z4BR,73852,2011-07-31,117148.0
Z3BR,77403,2011-09-30,121033.527926133
Z4BR,12853,2011-12-31,165073.0
Z4BR,72686,2011-05-31,136463.760807746
ZALL,3036,2011-03-31,192244.0
Z4BR,762447,2011-07-31,88577.0
ZALL,2137,2011-04-30,122609.132973737
ZALL,77845,2011-11-30,102091.194772369
ZSFH,73826,2011-01-31,53170.0
Z2BR,90376,2011-06-30,64943.0134014693
Z2BR,27919,2011-10-31,62069.0
Z1BR,25153,2011-09-30,42710.0
Z1BR,37126,2011-12-31,67057.0
ZATT,8569,2011-04-30,290917.830727535
Z5BR,197294,2011-07-31,377701.0
Z4BR,222943,2011-03-31,320350.71896047
Z5BR,7951,2011-03-31,591397.0
Z1BR,73660,2011-04-30,47753.0
ZALL,763330,2011-07-31,85058.0
ZSFH,65312,2011-03-31,146313.082790848
Z5BR,74586,2011-11-30,177557.0
Z1BR,2164,2011-11-30,78246.0
ZALL,77522,2011-06-30,86411.8004033418
ZSFH,41478,2011-11-30,60655.0
ZALL,416675,2011-07-31,111740.0
ZALL,58961,2011-04-30,304435.904468344
ZATT,48905,2011-09-30,78101.0
ZSFH,64686,2011-05-31,161434.0
ZCON,403373,2011-07-31,117378.0
Z1BR,6395,2011-10-31,108308.01663815
Z3BR,152739,2011-02-28,69009.0
ZALL,4932,2011-03-31,169175.371360299
Z2BR,274375,2011-06-30,274205.0
ZATT,12090,2011-06-30,420998.073193055
ZALL,827186,2011-02-28,259408.37632672
ZALL,764184,2011-06-30,181140.0
Z1BR,72365,2011-03-31,38137.1141748574
ZALL,81870,2011-10-31,107794.321897517
ZSFH,59540,2011-09-30,176204.0
Z5BR,24217,2011-11-30,393886.0
Z2BR,78892,2011-12-31,63148.0
ZCON,2643,2011-08-31,135027.864539298
Z3BR,69863,2011-10-31,87346.9955568545
Z5BR,343872,2011-01-31,578118.0
ZALL,49201,2011-09-30,161560.350248395
Z1BR,11048,2011-09-30,144187.0
Z4BR,31861,2011-05-31,189567.461968426
ZALL,36864,2011-11-30,302808.681242736
ZSFH,225,2011-11-30,129865.781971871
ZCON,1379,2011-07-31,118766.0
ZABT,11975,2011-05-31,183875.0
ZSFH,274750,2011-05-31,436244.149190755
Z4BR,47250,2011-06-30,156096.137337865
ZALL,70683,2011-11-30,102993.615871828
Z4BR,79728,2011-01-31,116448.0
ZALL,45412,2011-08-31,32622.0
Z3BR,73909,2011-06-30,109525.253256278
Z3BR,92171,2011-08-31,90323.0
Z5BR,60305,2011-06-30,331023.0
Z4BR,181577,2011-04-30,79489.0
Z5BR,3406,2011-01-31,369156.0
Z4BR,84524,2011-11-30,133452.481412972
Z2BR,273400,2011-09-30,382409.667084067
ZSFH,62765,2011-09-30,217482.463078078
ZCON,94334,2011-08-31,74048.1822716273
ZALL,88714,2011-10-31,136277.484052154
ZSFH,2054,2011-03-31,243024.139476613
Z3BR,49493,2011-09-30,390313.0
Z4BR,99746,2011-05-31,356513.434812879
Z2BR,92637,2011-10-31,276992.0
ZSFH,41951,2011-11-30,128475.304310645
ZALL,78129,2011-02-28,134469.624831169
ZALL,100296,2011-05-31,174515.630094926
Z4BR,398519,2011-09-30,82367.0
ZALL,826333,2011-01-31,103755.300414732
Z4BR,65450,2011-09-30,209844.0
Z2BR,4736,2011-01-31,107616.160279516
ZSFH,99492,2011-01-31,1023262.81790692
Z4BR,34520,2011-08-31,200736.01590487
ZALL,343206,2011-07-31,617719.683726368
Z4BR,762497,2011-10-31,31118.1729377569
Z5BR,60929,2011-12-31,348365.261545224
Z3BR,72688,2011-04-30,163105.860110042
Z3BR,74499,2011-01-31,77985.0
ZALL,69124,2011-08-31,128381.0
ZALL,78067,2011-08-31,108003.197034592
Z2BR,270153,2011-04-30,210043.0
Z5BR,77827,2011-01-31,102327.0
Z5BR,54898,2011-01-31,120759.0
Z4BR,81848,2011-05-31,143534.0
Z3BR,65097,2011-04-30,176297.47841099
Z2BR,13717,2011-11-30,183353.942164564
ZSFH,403245,2011-09-30,239750.974825077
ZALL,39304,2011-03-31,311055.830707496
Z5BR,62087,2011-05-31,1205484.66711957
Z1BR,268936,2011-04-30,78814.3298605552
ZSFH,76632,2011-02-28,162156.323175821
ZSFH,100197,2011-04-30,69190.1382629591
Z4BR,394574,2011-07-31,194037.0
ZSFH,12313,2011-05-31,100231.573013393
Z3BR,79219,2011-03-31,64975.4713678938
Z3BR,50075,2011-05-31,144786.0
Z2BR,76361,2011-08-31,50110.6413674292
Z3BR,241235,2011-09-30,70987.9568432649
Z2BR,78646,2011-10-31,86163.0
ZALL,65442,2011-08-31,163836.0
ZSFH,53486,2011-10-31,153330.0
Z3BR,65151,2011-07-31,79384.0
Z3BR,45106,2011-04-30,97588.0689485282
Z3BR,35755,2011-03-31,158228.286936464
Z3BR,43866,2011-02-28,183901.0
Z5BR,267832,2011-02-28,768124.0
ZSFH,276334,2011-03-31,253390.705299154
Z3BR,18021,2011-09-30,129571.273052766
Z3BR,452,2011-01-31,109490.155560697
ZSFH,2553,2011-11-30,104597.356725804
Z2BR,80691,2011-07-31,59036.0
ZALL,68403,2011-10-31,37998.0
ZABT,43168,2011-07-31,31346.0
ZSFH,189979,2011-09-30,406598.506509014
ZCON,17128,2011-06-30,251837.0
Z5BR,394366,2011-10-31,172687.0
ZSFH,20071,2011-02-28,184524.506826556
ZCON,416817,2011-08-31,224765.0
Z4BR,74937,2011-04-30,228005.081782512
Z5BR,95456,2011-01-31,294948.0
ZATT,16387,2011-07-31,3334413.97629561
Z5BR,269791,2011-02-28,321711.0
ZALL,94753,2011-02-28,68053.601952238
ZSFH,94215,2011-07-31,155204.0
ZCON,816097,2011-05-31,186339.682599247
ZSFH,59990,2011-01-31,204225.431945307
ZCON,58435,2011-07-31,274027.498663326
ZSFH,64103,2011-09-30,42228.0
Z2BR,39068,2011-11-30,27827.1133726649
ZSFH,45846,2011-07-31,168862.945430232
Z3BR,17857,2011-05-31,136111.0
ZCON,13692,2011-08-31,54361.199669514
Z2BR,97078,2011-06-30,280786.916476511
Z4BR,83587,2011-08-31,107285.0
Z5BR,403231,2011-10-31,596503.0
Z2BR,7438,2011-06-30,108342.0
Z4BR,275699,2011-11-30,155170.0
Z5BR,86508,2011-05-31,75761.0
ZABT,5610,2011-07-31,106346.071571191
Z5BR,67828,2011-01-31,224294.0
ZALL,806967,2011-04-30,160657.73053754
ZCON,269861,2011-07-31,96545.5404805155
Z4BR,271057,2011-02-28,44671.6830547115
Z4BR,121718,2011-02-28,270009.0
ZALL,762659,2011-06-30,30334.0
ZCON,60299,2011-12-31,148768.015986192
Z4BR,268590,2011-02-28,166274.0
Z2BR,34221,2011-05-31,119995.4782261
Z1BR,24883,2011-04-30,413964.0
ZSFH,36648,2011-11-30,134003.003139405
ZATT,30583,2011-03-31,886316.90652928
Z1BR,100234,2011-12-31,281194.959041358
Z3BR,416622,2011-08-31,351160.0
Z4BR,11011,2011-07-31,222005.156292076
Z5BR,63480,2011-12-31,138015.050379084
ZALL,82298,2011-01-31,149408.567377934
ZATT,28528,2011-11-30,354584.832274059
Z4BR,269640,2011-07-31,128286.0
ZALL,87240,2011-06-30,135414.706604466
ZCON,59858,2011-03-31,169922.0
ZABT,30627,2011-08-31,43255.5064878752
ZALL,270062,2011-09-30,355078.0
Z5BR,28193,2011-07-31,194266.0
ZSFH,29837,2011-06-30,385749.939593645
ZSFH,15428,2011-12-31,73049.0550541357
Z1BR,275199,2011-05-31,330978.099975135
ZSFH,6835,2011-05-31,215195.756324561
Z3BR,24585,2011-11-30,78398.702879131
Z3BR,238116,2011-12-31,64625.0588407682
ZALL,814078,2011-12-31,208647.149868561
Z4BR,21554,2011-09-30,126234.945170939
ZALL,34597,2011-03-31,167977.448119083
ZSFH,275079,2011-05-31,196457.25086745
Z3BR,91219,2011-06-30,126502.263452632
Z1BR,62379,2011-11-30,147210.0
Z1BR,22276,2011-07-31,50005.0
ZATT,33477,2011-08-31,321346.0
ZSFH,16447,2011-04-30,180044.919292629
ZALL,22827,2011-01-31,454375.094512013
ZSFH,762102,2011-04-30,145924.258778138
ZATT,2482,2011-12-31,470528.744129487
ZATT,47940,2011-11-30,121377.0
Z1BR,97205,2011-11-30,73743.0
Z2BR,761227,2011-06-30,171586.764426147
ZALL,809732,2011-04-30,486782.827970332
ZALL,99105,2011-05-31,250626.84705393
Z2BR,28204,2011-11-30,122715.358754939
ZSFH,122375,2011-01-31,170808.204476316
Z5BR,74112,2011-07-31,212539.0
Z4BR,1144,2011-09-30,138143.992210759
ZALL,4045,2011-10-31,181557.25523179
Z5BR,394333,2011-05-31,201608.242954889
ZALL,71877,2011-05-31,203250.891763724
Z5BR,61084,2011-09-30,608950.916334204
ZSFH,273679,2011-11-30,346133.0
Z4BR,19885,2011-06-30,115250.0
ZSFH,422815,2011-08-31,140177.744365104
Z1BR,276673,2011-12-31,72627.0
ZSFH,66255,2011-10-31,398291.06608476
Z1BR,52612,2011-11-30,95197.0
Z2BR,268351,2011-02-28,133278.0
ZATT,1611,2011-09-30,473731.951583066
ZALL,806703,2011-11-30,87247.4206593984
Z2BR,267230,2011-09-30,86377.4920849966
Z3BR,95354,2011-12-31,113890.0
Z4BR,187687,2011-02-28,246070.814622713
Z4BR,52272,2011-04-30,314623.0
Z2BR,86120,2011-11-30,32909.0
ZSFH,811085,2011-10-31,68324.4742181232
Z3BR,2172,2011-01-31,234944.294420396
ZALL,34868,2011-05-31,190445.426527852
ZATT,399144,2011-10-31,146191.0
Z2BR,86429,2011-10-31,51176.0
Z4BR,60636,2011-04-30,151783.0
ZCON,394803,2011-04-30,65668.0
Z4BR,623402,2011-08-31,512174.0
ZSFH,73212,2011-02-28,86020.1921021769
Z2BR,98956,2011-08-31,616356.0
Z4BR,63793,2011-01-31,188776.06111853
Z1BR,73230,2011-03-31,32012.0254241984
Z2BR,38608,2011-07-31,94111.3239049436
ZSFH,14934,2011-02-28,638647.824843243
ZALL,416130,2011-04-30,71510.6205638748
Z2BR,416345,2011-03-31,384467.604205342
ZCON,394781,2011-09-30,124448.0
ZSFH,81274,2011-06-30,200852.896803793
Z2BR,8414,2011-04-30,89159.171527263
ZSFH,61878,2011-11-30,315784.346816285
Z4BR,271391,2011-11-30,87739.2269222506
Z5BR,11384,2011-09-30,131789.0
Z4BR,69138,2011-01-31,178640.0
Z2BR,90073,2011-02-28,25770.0
Z5BR,99568,2011-12-31,322758.430546952
ZSFH,79442,2011-10-31,121438.792788976
ZALL,13532,2011-12-31,159500.0
ZALL,143548,2011-07-31,92232.331557572
Z4BR,94471,2011-07-31,187276.634231994
Z2BR,89892,2011-10-31,41864.0
Z4BR,2265,2011-06-30,299110.065771618
Z5BR,73271,2011-08-31,182920.250875345
Z2BR,272042,2011-05-31,118447.0
Z3BR,9411,2011-02-28,85473.0
ZABT,6501,2011-08-31,58072.1817037972
Z5BR,416857,2011-07-31,166691.0
ZALL,69250,2011-11-30,135303.047341937
Z3BR,268609,2011-08-31,411592.0
ZABT,124275,2011-01-31,41049.2790156944
ZSFH,49306,2011-02-28,50289.0
Z4BR,2824,2011-10-31,161327.918441299
ZSFH,56842,2011-07-31,99858.1226242096
ZALL,41920,2011-06-30,156368.578990341
Z4BR,27407,2011-02-28,161670.544705773
Z2BR,2056,2011-06-30,141545.503487974
ZCON,4207,2011-02-28,106155.677273622
Z2BR,25490,2011-05-31,99543.0
ZALL,82183,2011-05-31,430876.891235104
ZABT,397398,2011-12-31,133424.0
ZSFH,78440,2011-10-31,82126.2483317451
Z4BR,9943,2011-01-31,298654.0
Z5BR,76672,2011-03-31,131979.0
ZSFH,91538,2011-02-28,57713.0
Z3BR,764200,2011-06-30,128870.220781327
Z4BR,16613,2011-10-31,82959.0
ZSFH,75437,2011-09-30,70133.0988114524
ZATT,37217,2011-02-28,216935.117680795
Z5BR,273760,2011-08-31,176846.0
ZABT,44115,2011-03-31,44126.0
ZABT,51274,2011-05-31,357555.450254549
ZSFH,46431,2011-08-31,156729.350468406
Z2BR,59282,2011-10-31,224473.0
Z3BR,89947,2011-08-31,97094.4022813938
Z4BR,72430,2011-10-31,71824.4292769842
ZABT,28263,2011-02-28,51580.7184766401
Z4BR,2136,2011-05-31,186146.251642002
ZALL,54931,2011-12-31,175783.757770619
Z4BR,36385,2011-05-31,667615.0
ZALL,82951,2011-11-30,104202.0
Z3BR,17675,2011-11-30,76370.3626116095
Z5BR,50025,2011-09-30,103671.0
ZALL,100078,2011-09-30,196384.41222643
Z3BR,19980,2011-04-30,155515.0
Z3BR,78958,2011-02-28,170359.2644528
ZABT,21253,2011-11-30,26231.0
ZABT,39704,2011-04-30,60949.974376847
Z5BR,268990,2011-08-31,280034.0
Z3BR,271947,2011-05-31,160178.575138767
Z4BR,44765,2011-09-30,131958.0
Z1BR,30829,2011-02-28,174266.0
Z3BR,58961,2011-11-30,290199.995428805
Z3BR,416207,2011-10-31,250945.0
Z3BR,821696,2011-02-28,125761.962712757
ZSFH,35142,2011-11-30,113332.620837644
ZSFH,30236,2011-07-31,132894.436743083
Z3BR,271271,2011-08-31,183616.373462819
ZATT,26578,2011-09-30,258845.0
ZATT,2762,2011-10-31,288141.122214579
Z3BR,403479,2011-10-31,1260671.0
ZCON,395115,2011-07-31,155010.532219891
Z1BR,4345,2011-08-31,77955.0
Z3BR,91157,2011-01-31,100990.0
Z4BR,96268,2011-01-31,896988.069948282
Z3BR,18396,2011-11-30,167192.0
Z3BR,87208,2011-07-31,131953.572850917
ZALL,24479,2011-12-31,91916.0109912084
ZATT,41158,2011-02-28,108385.575367416
Z4BR,73700,2011-04-30,29830.0
ZCON,67018,2011-03-31,216288.0
Z5BR,763272,2011-08-31,196864.0
ZSFH,5614,2011-09-30,52767.0247876915
ZSFH,93300,2011-12-31,258077.790188208
Z3BR,23190,2011-12-31,236354.0
ZATT,17462,2011-02-28,334584.152596369
Z1BR,133207,2011-08-31,763228.0
Z3BR,753744,2011-12-31,183643.430908544
Z3BR,90231,2011-09-30,120134.423167725
Z1BR,95834,2011-10-31,63435.0
ZALL,269576,2011-08-31,66282.4089998563
ZSFH,22297,2011-07-31,234846.0
ZALL,417627,2011-05-31,232155.0
Z3BR,16358,2011-10-31,74200.0
Z3BR,39522,2011-03-31,72447.0
ZCON,403304,2011-03-31,310898.002896692
Z4BR,79147,2011-10-31,44915.5548977942
Z5BR,78671,2011-06-30,107423.0
ZATT,318,2011-08-31,190209.437878697
ZSFH,73701,2011-09-30,45831.0
Z1BR,3963,2011-12-31,141922.0
ZSFH,70256,2011-01-31,58550.0
ZSFH,23301,2011-10-31,38695.0
Z4BR,70198,2011-12-31,255160.0
Z2BR,7777,2011-01-31,88996.4608472609
ZALL,806081,2011-10-31,36868.2476870605
Z4BR,737878,2011-10-31,351477.0
Z3BR,276334,2011-05-31,243982.333228178
ZALL,31271,2011-07-31,107923.501520332
ZCON,77151,2011-03-31,139623.584861765
ZALL,77719,2011-03-31,76547.7004759379
Z5BR,134843,2011-12-31,256005.0
Z4BR,72044,2011-09-30,201452.376891096
Z4BR,93422,2011-10-31,468206.0
Z5BR,59298,2011-02-28,331686.0
Z3BR,49046,2011-10-31,91809.0
ZALL,60775,2011-09-30,376584.243093924
Z1BR,416887,2011-05-31,113606.0
ZABT,398597,2011-09-30,80052.0
Z1BR,3032,2011-05-31,54196.0
Z1BR,69692,2011-04-30,103896.0
ZALL,97931,2011-12-31,336800.287415702
Z2BR,37876,2011-11-30,182311.0
Z4BR,60127,2011-12-31,292305.0
Z3BR,63793,2011-03-31,107164.901807657
ZATT,5236,2011-11-30,333676.808675515
Z5BR,44323,2011-10-31,137273.0
Z5BR,762107,2011-06-30,277486.0
Z2BR,58538,2011-12-31,174567.0
Z2BR,20270,2011-01-31,45339.0
Z5BR,79211,2011-04-30,125454.0
ZALL,21386,2011-07-31,121719.407163101
Z4BR,65587,2011-03-31,61072.0
ZALL,62045,2011-01-31,407133.022400291
Z3BR,54725,2011-02-28,71683.0
Z1BR,12389,2011-07-31,142242.0
ZALL,45881,2011-09-30,42747.8888296311
ZABT,12524,2011-04-30,181670.614867202
Z3BR,85376,2011-06-30,95840.9495061513
ZABT,39308,2011-08-31,286573.808512301
Z4BR,54962,2011-03-31,108938.0
ZSFH,24731,2011-07-31,59851.9080756986
Z4BR,762236,2011-11-30,289735.0
Z2BR,154655,2011-04-30,292770.301785327
Z2BR,32497,2011-02-28,26831.2164630869
Z1BR,23027,2011-10-31,99514.0
ZATT,21964,2011-10-31,107745.163451674
ZALL,30772,2011-01-31,160634.853924512
Z5BR,63554,2011-02-28,137265.162172304
Z3BR,809586,2011-10-31,44331.6460525211
ZATT,40326,2011-03-31,232114.584578269
ZABT,38800,2011-10-31,73241.0
ZATT,6456,2011-02-28,166888.429510159
Z2BR,99074,2011-06-30,393151.0
Z2BR,59986,2011-08-31,181007.0
ZATT,43911,2011-09-30,74680.6545069449
Z3BR,62115,2011-01-31,328941.856766671
Z4BR,26695,2011-09-30,128647.0
Z4BR,85564,2011-01-31,101670.0
Z5BR,47736,2011-02-28,165691.0
ZALL,75551,2011-07-31,139070.09159372
ZSFH,271162,2011-07-31,167863.771527633
Z5BR,87102,2011-07-31,57135.4323548471
Z2BR,10069,2011-01-31,159416.836177658
ZSFH,66277,2011-03-31,393407.012499162
Z4BR,189118,2011-02-28,202329.0
ZATT,395473,2011-04-30,471543.915452688
ZATT,8027,2011-06-30,259605.949905448
Z4BR,395565,2011-03-31,149747.701350092
Z5BR,275126,2011-03-31,209656.0
Z4BR,95056,2011-01-31,473353.381481027
Z5BR,9414,2011-01-31,116794.0
ZCON,1121,2011-10-31,102764.0
Z4BR,91969,2011-12-31,131469.869694716
Z3BR,2156,2011-05-31,204919.954977926
Z5BR,48433,2011-02-28,264382.81530008
ZALL,343472,2011-10-31,135762.153559016
Z3BR,273170,2011-04-30,108824.882937161
Z2BR,80668,2011-08-31,44605.0
ZALL,69527,2011-10-31,100361.740307999
Z3BR,761422,2011-07-31,139205.30578553
Z2BR,4818,2011-05-31,76312.7032657902
Z1BR,1448,2011-11-30,137576.389840814
Z3BR,5086,2011-07-31,429267.0
Z2BR,273394,2011-01-31,148392.0
Z2BR,29506,2011-03-31,70355.0
Z1BR,30219,2011-10-31,21071.9477778693
Z2BR,99412,2011-10-31,304898.0
Z4BR,397718,2011-12-31,175138.0
Z3BR,55957,2011-08-31,153322.893687642
ZALL,63401,2011-05-31,205349.420042326
Z3BR,42967,2011-08-31,262223.562284726
Z3BR,275232,2011-11-30,115370.628211981
ZALL,805285,2011-07-31,233782.911528207
ZSFH,74344,2011-02-28,190464.220467421
Z3BR,179,2011-11-30,129860.0
Z4BR,84546,2011-11-30,252256.0
Z3BR,141106,2011-08-31,137603.0
Z2BR,93412,2011-02-28,148373.884471381
Z4BR,96072,2011-10-31,844172.0
Z5BR,8577,2011-08-31,113362.0
Z4BR,45127,2011-01-31,125307.998950203
ZABT,21584,2011-09-30,34664.0
Z3BR,763507,2011-04-30,88698.0
ZCON,398768,2011-02-28,149343.08125659
ZSFH,6242,2011-10-31,307668.995647047
ZABT,24892,2011-01-31,52635.0
Z1BR,64586,2011-01-31,80921.0
ZALL,71305,2011-05-31,75153.1002644516
ZALL,268228,2011-01-31,122402.0
ZSFH,98571,2011-10-31,98514.6659802745
Z4BR,416664,2011-02-28,147127.0
Z1BR,96957,2011-10-31,862597.0
ZALL,65924,2011-01-31,222354.0
ZSFH,275716,2011-08-31,176057.613048097
Z1BR,87433,2011-07-31,136516.0
ZABT,22741,2011-09-30,50378.6926956959
Z3BR,87123,2011-11-30,172307.207339293
Z3BR,59026,2011-05-31,223187.112003571
ZSFH,1794,2011-02-28,92361.5632851028
Z4BR,272082,2011-08-31,156552.0
ZALL,48319,2011-03-31,67979.7392519859
Z2BR,35040,2011-03-31,94471.1049772081
Z1BR,72898,2011-02-28,49075.2236963967
Z2BR,30983,2011-03-31,114718.0
Z3BR,268959,2011-02-28,135687.0
ZABT,7952,2011-11-30,27796.0
ZALL,48236,2011-06-30,112478.0
Z2BR,94150,2011-09-30,84578.0
ZCON,37995,2011-03-31,116293.137214348
ZSFH,121756,2011-01-31,189173.146887865
ZSFH,274412,2011-05-31,164611.674080916
Z4BR,20632,2011-04-30,90655.0
